Temps	Axial D?lacement	Axial Force	Axial fl?he	Axial CMOD*2	Canon
Sec	mm	N	mm	mm	unitless
172.51367	-0.51618218	62.371803	-0.58592826	-0.63077003	0
173.01367	-0.51679611	63.565357	-0.58736473	-0.63235134	0
173.51367	-0.51991343	64.632675	-0.58902442	-0.63405603	0
174.01367	-0.51900446	64.332657	-0.59060544	-0.63569605	0
174.51367	-0.52224398	64.019585	-0.59205115	-0.63755214	0
175.01367	-0.52409768	62.517071	-0.59402376	-0.63936144	0
175.51367	-0.52378476	65.544121	-0.59578687	-0.64116716	0
176.01367	-0.52658319	64.721069	-0.59726596	-0.64249247	0
176.51367	-0.52772462	65.526077	-0.59866309	-0.64423531	0
177.01367	-0.53017139	64.585808	-0.60036719	-0.64596623	0
177.51367	-0.53224564	64.823448	-0.60192943	-0.64768881	0
178.01367	-0.53260326	65.110252	-0.60361117	-0.64936697	0
178.51367	-0.5348146	64.482208	-0.60518444	-0.65114319	0
179.01367	-0.53385794	66.563904	-0.60709327	-0.65305084	0
179.51367	-0.53716898	64.983414	-0.60887247	-0.65485448	0
180.01367	-0.53774714	65.930969	-0.61065584	-0.65668404	1
180.51367	-0.54019094	65.372696	-0.61239123	-0.65866351	0
181.01367	-0.54028332	65.64296	-0.6141305	-0.66041708	0
181.51367	-0.54319799	65.764923	-0.61604857	-0.66255212	0
182.01367	-0.54644346	63.659451	-0.61784476	-0.66468269	0
182.51367	-0.54645538	65.814636	-0.61946243	-0.66644639	0
183.01367	-0.54681599	66.109482	-0.62136978	-0.66825598	0
183.51367	-0.54920316	65.083862	-0.62345058	-0.67031533	0
184.01367	-0.55142939	65.936874	-0.62557191	-0.672777	0
184.51367	-0.55117011	68.483086	-0.62758446	-0.67473054	0
185.01367	-0.55330396	64.766342	-0.62942922	-0.67657411	0
185.51367	-0.55541098	66.334976	-0.63166946	-0.67895174	0
186.01367	-0.55610836	67.340454	-0.63362807	-0.68117768	0
186.51367	-0.55742264	62.680782	-0.63553482	-0.68309933	0
187.01367	-0.560534	65.602264	-0.63741654	-0.68502426	0
187.51367	-0.56042671	66.866882	-0.63937098	-0.68701923	0
188.01367	-0.56275725	66.906029	-0.64159244	-0.68938017	0
188.51367	-0.5640626	67.688408	-0.64368367	-0.69162518	0
189.01367	-0.56540668	65.234108	-0.64571798	-0.69361687	0
189.51367	-0.56738853	66.649475	-0.64788878	-0.69599479	0
190.01367	-0.56925118	66.482162	-0.65021276	-0.69860965	0
190.51367	-0.569278	68.280739	-0.65254688	-0.70080012	1
191.01367	-0.57128966	67.942062	-0.65497369	-0.70344716	0
