Temps	Axial D?lacement	Axial Force	Axial fl?he	Axial CMOD*2	Canon
Sec	mm	N	mm	mm	unitless
2172.0146	-2.1727695	-2921.1165	-0.025923252	-0.007346273	0
2172.5146	-2.1727517	-2928.3516	-0.025951266	-0.00726521	0
2173.0146	-2.1726682	-2928.8469	-0.026028454	-0.007309914	0
2173.5146	-2.1730332	-2933.1033	-0.02599448	-0.007369816	0
2174.0146	-2.174139	-2936.9563	-0.025975406	-0.007336438	0
2174.5146	-2.1744938	-2938.916	-0.026010126	-0.007391274	1
2175.0146	-2.1751404	-2944.2009	-0.02611652	-0.007352531	0
2175.5146	-2.1750286	-2948.5989	-0.026012957	-0.007403493	0
2176.0146	-2.175355	-2951.3699	-0.02605781	-0.007429719	0
2176.5146	-2.1758616	-2958.3774	-0.026099384	-0.007427931	0
2177.0146	-2.1767631	-2965.2297	-0.026135296	-0.007341802	0
2177.5146	-2.1762938	-2966.4448	-0.026151091	-0.007395148	0
2178.0146	-2.1777644	-2970.376	-0.026276708	-0.007347465	0
2178.5146	-2.1790519	-2981.6321	-0.02629295	-0.00739485	0
2179.0146	-2.1788001	-2984.7756	-0.026298612	-0.007433295	0
2179.5146	-2.1798282	-2998.7698	-0.026266277	-0.00743866	0
2180.0146	-2.1804957	-3002.3943	-0.026260018	-0.007420778	0
2180.5146	-2.1822081	-3002.6821	-0.026364177	-0.007355809	0
2181.0146	-2.1817789	-3002.7234	-0.026398897	-0.007386506	0
2181.5146	-2.1827281	-2999.3547	-0.02649188	-0.007455051	0
2182.0146	-2.1810591	-3004.3848	-0.02643168	-0.007447004	0
2182.5146	-2.182415	-3002.4705	-0.026481301	-0.007497668	0
2183.0146	-2.1820292	-3003.3723	-0.026506037	-0.007426739	0
2183.5146	-2.183193	-3007.887	-0.02647683	-0.007478595	0
2184.0146	-2.1835043	-3008.2302	-0.026517659	-0.007337928	0
2184.5146	-2.1842585	-3015.9131	-0.026561618	-0.007383227	0
2185.0146	-2.1851287	-3020.7742	-0.02662912	-0.007472336	1
2185.5146	-2.1850319	-3028.6106	-0.026766509	-0.007550418	1
2186.0146	-2.1861911	-3026.7498	-0.026796907	-0.007410944	0
2186.5146	-2.1857233	-3031.8772	-0.026841015	-0.007382035	0
2187.0146	-2.1867976	-3037.5701	-0.02687037	-0.007404089	0
2187.5146	-2.1871834	-3039.2227	-0.026896	-0.00743717	0
2188.0146	-2.1879866	-3045.2871	-0.026843399	-0.007486343	0
2188.5146	-2.1889985	-3047.1179	-0.026882887	-0.007595718	0
2189.0146	-2.1893189	-3056.5779	-0.026898682	-0.007613301	0
2189.5146	-2.1892474	-3058.9602	-0.026932359	-0.007587075	0
2190.0146	-2.1906614	-3067.7964	-0.027047098	-0.007605255	0
2190.5146	-2.19135	-3069.6558	-0.027078986	-0.007523	0
2191.0146	-2.1911516	-3069.0403	-0.027115345	-0.007624626	0
2191.5146	-2.1918802	-3080.272	-0.027182847	-0.007748902	0
2192.0146	-2.1921844	-3081.3938	-0.027151257	-0.007624328	0
2192.5146	-2.1931767	-3085.7747	-0.027149618	-0.00772059	0
2193.0146	-2.1926551	-3085.2837	-0.027215332	-0.007724166	0
2193.5146	-2.1929576	-3090.698	-0.027182102	-0.007649362	0
2194.0146	-2.1939054	-3094.6304	-0.027220547	-0.007690489	0
2194.5146	-2.1940515	-3103.2649	-0.027331561	-0.007667244	0
2195.0146	-2.1942153	-3110.8804	-0.02737999	-0.007751286	0
2195.5146	-2.1957324	-3111.4961	-0.027380139	-0.007701814	0
2196.0146	-2.1961436	-3120.366	-0.027569383	-0.007842481	1
2196.5146	-2.1970124	-3122.5071	-0.027591437	-0.007758737	0
2197.0146	-2.197571	-3119.9993	-0.027531981	-0.007849336	0
2197.5146	-2.1980689	-3124.7915	-0.027573109	-0.007884204	0
2198.0146	-2.1978288	-3130.3674	-0.027599484	-0.00793308	0
2198.5146	-2.1986575	-3131.886	-0.027691126	-0.007831752	0
2199.0146	-2.1985755	-3133.2134	-0.027768761	-0.007892251	0
2199.5146	-2.198936	-3137.6946	-0.027900636	-0.007742345	0
2200.0146	-2.199863	-3136.1167	-0.027843863	-0.007840693	0
2200.5146	-2.2010968	-3144.3096	-0.027851164	-0.007925034	0
2201.0146	-2.2016988	-3150.9756	-0.027852505	-0.007858574	0
2201.5146	-2.2015123	-3155.9395	-0.027900785	-0.007967055	0
2202.0146	-2.2025347	-3165.8538	-0.027971268	-0.007983446	0
2202.5146	-2.2025034	-3174.4233	-0.028066933	-0.008109808	0
2203.0146	-2.2029862	-3176.0837	-0.028191209	-0.008014739	0
2203.5146	-2.2051959	-3184.4609	-0.028329045	-0.007970929	0
2204.0146	-2.2044778	-3185.8542	-0.028420985	-0.008074939	0
2204.5146	-2.2039309	-3186.5042	-0.02839148	-0.008058548	0
2205.0146	-2.2058427	-3191.6472	-0.028423965	-0.00803411	0
2205.5146	-2.2053287	-3192.2651	-0.028429627	-0.008068681	0
2206.0146	-2.2062943	-3197.5378	-0.028435588	-0.008108914	0
2206.5146	-2.2049859	-3194.4836	-0.028556436	-0.008118153	1
2207.0146	-2.2058771	-3204.7336	-0.028639138	-0.008239746	0
2207.5146	-2.2079527	-3207.4951	-0.028771013	-0.008180141	0
2208.0146	-2.2073283	-3211.8311	-0.028872341	-0.008128285	0
2208.5146	-2.2073894	-3214.3804	-0.028989762	-0.008203983	0
2209.0146	-2.2088096	-3217.1086	-0.029008389	-0.008228719	0
2209.5146	-2.2092328	-3224.0442	-0.02897799	-0.008204877	0
2210.0146	-2.2094874	-3226.5562	-0.029004067	-0.008193851	0
2210.5146	-2.2108569	-3235.7512	-0.029049814	-0.008270443	0
2211.0146	-2.2112563	-3239.7065	-0.029148608	-0.008286238	0
2211.5146	-2.2111654	-3242.4397	-0.02921164	-0.00826776	0
2212.0146	-2.21228	-3245.4412	-0.029306114	-0.008313358	0
2212.5146	-2.2121534	-3253.8518	-0.029335171	-0.008369982	0
2213.0146	-2.2113771	-3256.1902	-0.02936855	-0.008337796	0
2213.5146	-2.2120402	-3262.8323	-0.029330254	-0.008393228	0
2214.0146	-2.2144051	-3264.4253	-0.029377639	-0.00826925	0
2214.5146	-2.2146492	-3267.5	-0.02936542	-0.008374453	0
2215.0146	-2.2149012	-3273.0342	-0.029409826	-0.008371472	0
2215.5146	-2.2167847	-3278.4575	-0.029429942	-0.008323491	0
2216.0146	-2.2156343	-3283.1636	-0.029435754	-0.008437336	0
2216.5146	-2.216269	-3285.7781	-0.029539466	-0.008402467	0
2217.0146	-2.2165551	-3287.2405	-0.02950117	-0.008367598	1
2217.5146	-2.2180915	-3291.4609	-0.029563457	-0.008398294	0
2218.0146	-2.2183867	-3295.5559	-0.029546171	-0.008311272	0
2218.5146	-2.2178383	-3298.0852	-0.029607713	-0.008429587	0
2219.0146	-2.219285	-3300.3755	-0.029560626	-0.008458197	0
2219.5146	-2.2195265	-3309.0239	-0.029584467	-0.008336008	0
2220.0146	-2.2202597	-3311.5598	-0.029623657	-0.008527041	0
2220.5146	-2.2203877	-3315.6685	-0.029619634	-0.00849694	0
2221.0146	-2.2200897	-3317.5127	-0.02967447	-0.008486807	0
2221.5146	-2.2204638	-3322.9272	-0.029686689	-0.008435845	0
2222.0146	-2.2225857	-3328.72	-0.029686093	-0.00842005	0
2222.5146	-2.221854	-3333.9385	-0.02971679	-0.008302033	0
2223.0146	-2.2241056	-3338.7705	-0.029759109	-0.008313656	0
2223.5146	-2.223532	-3340.9978	-0.029695779	-0.008387268	0
2224.0146	-2.2235348	-3346.6985	-0.029700398	-0.008420646	0
2224.5146	-2.226217	-3349.6121	-0.029782951	-0.008599758	0
2225.0146	-2.224879	-3352.0049	-0.029830039	-0.008501113	0
2225.5146	-2.2254169	-3357.5469	-0.029833764	-0.008387864	0
2226.0146	-2.2265599	-3363.0151	-0.029934049	-0.008448064	0
2226.5146	-2.2257998	-3366.3296	-0.029925108	-0.008359253	0
2227.0146	-2.2273064	-3370.2136	-0.029993504	-0.008504987	0
2227.5146	-2.2278457	-3372.8079	-0.029959679	-0.008641481	1
2228.0146	-2.2278681	-3373.6218	-0.030057132	-0.008429289	0
2228.5146	-2.2287755	-3377.6189	-0.030088425	-0.008510351	0
2229.0146	-2.2287726	-3381.1838	-0.030190647	-0.008430183	0
2229.5146	-2.2302985	-3384.1663	-0.03026247	-0.008484125	0
2230.0146	-2.2307813	-3387.1477	-0.030317754	-0.008538663	0
2230.5146	-2.2295549	-3389.2524	-0.030377507	-0.008518696	0
2231.0146	-2.2306309	-3391.5278	-0.030362159	-0.00855118	0
2231.5146	-2.2310331	-3397.6011	-0.030418485	-0.008664429	0
2232.0146	-2.2316351	-3401.4072	-0.030413419	-0.008567572	0
2232.5146	-2.231343	-3407.4382	-0.030466914	-0.008570254	0
2233.0146	-2.2316828	-3409.6008	-0.030542463	-0.008451343	0
2233.5146	-2.232626	-3416.7813	-0.030710846	-0.008533001	0
2234.0146	-2.2338405	-3415.5732	-0.030830055	-0.008643568	0
2234.5146	-2.234453	-3426.1619	-0.030883551	-0.008699298	0
2235.0146	-2.2347956	-3430.2153	-0.030959547	-0.008777082	0
2235.5146	-2.2357404	-3431.9253	-0.031045824	-0.008665323	0
2236.0146	-2.2358463	-3435.9138	-0.031015724	-0.008699298	0
2236.5146	-2.2362919	-3438.7209	-0.031007826	-0.008667111	0
2237.0146	-2.2374988	-3448.3027	-0.031101853	-0.008606017	0
2237.5146	-2.2375093	-3454.2666	-0.031232387	-0.008739531	0
2238.0146	-2.2392526	-3465.0391	-0.031323433	-0.008807182	1
2238.5146	-2.239269	-3473.0476	-0.031570941	-0.008841455	1
2239.0146	-2.2384882	-3474.5068	-0.0316374	-0.008875132	0
2239.5146	-2.2400765	-3477.1584	-0.03159523	-0.008933246	0
2240.0146	-2.2404149	-3477.4104	-0.031700283	-0.008940101	0
2240.5146	-2.2410364	-3482.4409	-0.031732917	-0.008848608	0
2241.0146	-2.24213	-3481.6807	-0.031704456	-0.008815527	0
2241.5146	-2.2420361	-3484.1199	-0.031786263	-0.008792877	0
2242.0146	-2.2413924	-3486.0994	-0.031832904	-0.008785427	0
2242.5146	-2.2420897	-3492.8372	-0.031921715	-0.008955896	0
2243.0146	-2.2434711	-3495.6624	-0.032045692	-0.008843243	0
2243.5146	-2.2438498	-3500.7668	-0.03206268	-0.008928478	0
2244.0146	-2.2431448	-3506.3596	-0.032113642	-0.008920133	0
2244.5146	-2.2429228	-3511.6621	-0.032070577	-0.008850694	0
2245.0146	-2.2438078	-3517.9954	-0.032100827	-0.008811355	0
2245.5146	-2.2458122	-3516.4492	-0.03215	-0.008796454	0
2246.0146	-2.2461593	-3519.5662	-0.032207817	-0.008803904	0
2246.5146	-2.2467554	-3525.3403	-0.032317638	-0.008790195	0
2247.0146	-2.2461727	-3531.9771	-0.032315701	-0.008952022	0
2247.5146	-2.2462845	-3533.5088	-0.032459944	-0.008888841	0
2248.0146	-2.2473111	-3540.2371	-0.032500476	-0.008938313	0
2248.5146	-2.248405	-3544.0305	-0.032518655	-0.00895977	0
2249.0146	-2.248776	-3546.7014	-0.032502264	-0.008932352	1
2249.5146	-2.2489176	-3551.9104	-0.032458752	-0.008946359	0
2250.0146	-2.2492959	-3556.2744	-0.032521188	-0.008911192	0
2250.5146	-2.2507892	-3555.8977	-0.032555461	-0.008889139	0
2251.0146	-2.2526488	-3562.3774	-0.032583773	-0.008831918	0
2251.5146	-2.250886	-3568.353	-0.032677054	-0.008930266	0
2252.0146	-2.2516549	-3569.2891	-0.0326702	-0.0088498	0
2252.5146	-2.2522898	-3575.3123	-0.032635331	-0.008983016	0
2253.0146	-2.2523732	-3580.5078	-0.032640994	-0.009066165	0
2253.5146	-2.2528038	-3583.2905	-0.032636523	-0.008935332	0
2254.0146	-2.2541478	-3590.6699	-0.032682717	-0.008900762	0
2254.5146	-2.254118	-3591.1948	-0.032672882	-0.008912087	0
2255.0146	-2.2554233	-3597.9927	-0.03267169	-0.008842647	0
2255.5146	-2.2554741	-3600.8237	-0.032800883	-0.008964241	0
2256.0146	-2.2562444	-3609.2791	-0.032784641	-0.009087324	0
2256.5146	-2.2568254	-3611.4055	-0.032786131	-0.008944571	0
2257.0146	-2.2573113	-3612.5029	-0.03277719	-0.009116232	0
2257.5146	-2.2561417	-3619.3914	-0.032788217	-0.009092987	0
2258.0146	-2.2590489	-3619.2297	-0.032808036	-0.0089553	0
2258.5146	-2.2589698	-3623.8152	-0.032852143	-0.009018779	0
2259.0146	-2.2583275	-3624.5278	-0.032832921	-0.008949339	0
2259.5146	-2.2593946	-3630.436	-0.032835007	-0.00902772	1
2260.0146	-2.259913	-3631.7136	-0.032974631	-0.009047091	0
2260.5146	-2.260679	-3637.1052	-0.032967776	-0.009111464	0
2261.0146	-2.2618473	-3643.5908	-0.0330019	-0.009059608	0
2261.5146	-2.2617965	-3645.6396	-0.032994002	-0.009067059	0
2262.0146	-2.2627711	-3653.2217	-0.032990277	-0.008992553	0
2262.5146	-2.2626624	-3655.8474	-0.032976717	-0.00903517	0
