Temps	Axial D?lacement	Axial Force	Axial fl?he	Axial CMOD*2	Canon		Axial Force	Axial Force
Sec	mm	N	mm	mm	unitless		N	N
308.51367	-0.92519522	-1041.8031	-0.017629117	0.002577603	0		-1041.8031	1041.8031
309.01367	-0.92609525	-1047.1362	-0.017686859	0.002332032	0		-1047.1362	1047.1362
309.51367	-0.92845261	-1052.8141	-0.017784759	0.00240773	0		-1052.8141	1052.8141
310.01367	-0.92981756	-1060.6398	-0.01803562	0.002261996	0		-1060.6398	1060.6398
310.51367	-0.93145967	-1067.0443	-0.01826331	0.002243221	0		-1067.0443	1067.0443
311.01367	-0.9319216	-1072.5792	-0.018398538	0.0021559	0		-1072.5792	1072.5792
311.51367	-0.93429983	-1079.5021	-0.01854144	0.002132952	0		-1079.5021	1079.5021
312.01367	-0.93514323	-1086.1638	-0.018638223	0.001947582	0		-1086.1638	1086.1638
312.51367	-0.93699694	-1093.0996	-0.018799007	0.002039373	0		-1093.0996	1093.0996
313.01367	-0.93769133	-1104.7362	-0.018978938	0.00185132	0		-1104.7362	1104.7362
313.51367	-0.93978047	-1105.7067	-0.019228384	0.001719594	0		-1105.7067	1105.7067
314.01367	-0.94078183	-1109.889	-0.019371212	0.00166595	0		-1109.889	1109.889
314.51367	-0.94198883	-1119.9039	-0.019674599	0.001559258	0		-1119.9039	1119.9039
315.01367	-0.94488561	-1128.0432	-0.019740388	0.001366735	0		-1128.0432	1128.0432
315.51367	-0.94613731	-1134.329	-0.019998476	0.001352727	0		-1134.329	1134.329
316.01367	-0.94804168	-1136.5085	-0.020147935	0.001164973	0		-1136.5085	1136.5085
316.51367	-0.94932914	-1138.0548	-0.020211414	0.00125885	0		-1138.0548	1138.0548
317.01367	-0.94997585	-1146.0145	-0.020416006	0.000975132	0		-1146.0145	1146.0145
317.51367	-0.95275939	-1147.3855	-0.020505115	0.001052618	0		-1147.3855	1147.3855
318.01367	-0.95381737	-1154.6603	-0.020910278	0.001015663	1		-1154.6603	1154.6603
318.51367	-0.95404088	-1161.5334	-0.020924062	0.000843108	0		-1161.5334	1161.5334
319.01367	-0.95646679	-1166.1001	-0.02109237	0.00053674	0		-1166.1001	1166.1001
319.51367	-0.956586	-1172.0687	-0.021293014	0.00053972	0		-1172.0687	1172.0687
320.01367	-0.95971227	-1178.8693	-0.021532848	0.000343621	0		-1178.8693	1178.8693
320.51367	-0.96173584	-1187.7664	-0.021729469	0.000428259	0		-1187.7664	1187.7664
321.01367	-0.96157491	-1192.3109	-0.021829456	0.000150204	0		-1192.3109	1192.3109
321.51367	-0.96336007	-1200.2865	-0.02198182	1.76E-05	0		-1200.2865	1200.2865
322.01367	-0.96483529	-1205.2612	-0.022114217	7.75E-06	0		-1205.2612	1205.2612
322.51367	-0.9650439	-1213.2922	-0.022330955	-2.89E-05	0		-1213.2922	1213.2922
323.01367	-0.96850693	-1219.4963	-0.022565648	-0.000235736	0		-1219.4963	1219.4963
323.51367	-0.97127855	-1224.1871	-0.02277337	-0.000306666	0		-1224.1871	1224.1871
324.01367	-0.97246766	-1229.7274	-0.022897124	-0.000350773	0		-1229.7274	1229.7274
324.51367	-0.97520351	-1238.0531	-0.023134649	-0.000474453	0		-1238.0531	1238.0531
325.01367	-0.97543001	-1238.1201	-0.02322115	-0.000621676	0		-1238.1201	1238.1201
325.51367	-0.97630322	-1240.244	-0.023282319	-0.000629425	0		-1240.244	1240.244
326.01367	-0.97753108	-1247.9016	-0.02346985	-0.000663102	0		-1247.9016	1247.9016
326.51367	-0.979352	-1251.799	-0.023637265	-0.000849366	0		-1251.799	1251.799
327.01367	-0.98178983	-1260.276	-0.023912713	-0.000974238	0		-1260.276	1260.276
327.51367	-0.98239481	-1263.2786	-0.023982972	-0.001127422	0		-1263.2786	1263.2786
328.01367	-0.98473132	-1268.9158	-0.024169013	-0.001143813	0		-1268.9158	1268.9158
328.51367	-0.98583102	-1272.8688	-0.024640262	-0.001395643	1		-1272.8688	1272.8688
329.01367	-0.98542571	-1278.6924	-0.024667308	-0.001387	0		-1278.6924	1278.6924
329.51367	-0.98847151	-1283.3735	-0.024712011	-0.001506507	0		-1283.3735	1283.3735
330.01367	-0.98955333	-1287.4508	-0.024837926	-0.001531541	0		-1287.4508	1287.4508
330.51367	-0.99106729	-1293.3721	-0.025088042	-0.001895428	0		-1293.3721	1293.3721
331.01367	-0.99299252	-1294.7382	-0.025242418	-0.002031326	0		-1294.7382	1294.7382
331.51367	-0.99440217	-1301.8578	-0.025520027	-0.002301335	0		-1301.8578	1301.8578
332.01367	-0.9950906	-1303.6309	-0.025771558	-0.002366602	0		-1303.6309	1303.6309
332.51367	-0.99753439	-1303.411	-0.025861487	-0.002576709	0		-1303.411	1303.411
333.01367	-0.99816024	-1306.8689	-0.026033372	-0.002674758	0		-1306.8689	1306.8689
333.51367	-0.99981725	-1313.5179	-0.026281476	-0.00294447	0		-1313.5179	1313.5179
334.01367	-1.0006845	-1317.707	-0.026480258	-0.00308007	0		-1317.707	1317.707
334.51367	-1.0037124	-1321.3767	-0.026540607	-0.003422797	0		-1321.3767	1321.3767
335.01367	-1.0041624	-1325.9702	-0.026703849	-0.003916919	0		-1325.9702	1325.9702
335.51367	-1.0071158	-1334.5045	-0.027079284	-0.004260838	0		-1334.5045	1334.5045
336.01367	-1.0076076	-1339.7605	-0.027436987	-0.004491806	0		-1339.7605	1339.7605
336.51367	-1.0096967	-1342.8361	-0.027770773	-0.004932582	0		-1342.8361	1342.8361
337.01367	-1.0107368	-1347.6552	-0.028068572	-0.00541687	0		-1347.6552	1347.6552
337.51367	-1.0117501	-1350.7616	-0.028271005	-0.005773008	0		-1350.7616	1350.7616
338.01367	-1.0136038	-1352.075	-0.028643161	-0.006172955	0		-1352.075	1352.075
338.51367	-1.015085	-1357.6097	-0.029002428	-0.006712973	0		-1357.6097	1357.6097
339.01367	-1.0165304	-1360.2839	-0.029308945	-0.007075965	1		-1360.2839	1360.2839
339.51367	-1.0177344	-1364.6737	-0.029587299	-0.007424653	0		-1364.6737	1364.6737
340.01367	-1.0197699	-1369.2708	-0.029998645	-0.007813871	0		-1369.2708	1369.2708
340.51367	-1.0229081	-1374.9421	-0.030700713	-0.00835985	0		-1374.9421	1374.9421
341.01367	-1.0228157	-1380.9335	-0.03115952	-0.009087622	0		-1380.9335	1380.9335
341.51367	-1.0222256	-1383.212	-0.031772852	-0.009728074	0		-1383.212	1383.212
342.01367	-1.0249287	-1383.3136	-0.032294393	-0.010390878	0		-1383.3136	1383.3136
342.51367	-1.0278493	-1387.5046	-0.032583848	-0.011014342	0		-1387.5046	1387.5046
343.01367	-1.0287732	-1384.6212	-0.032867566	-0.012145638	0		-1384.6212	1384.6212
343.51367	-1.0310799	-1365.765	-0.033923239	-0.014566779	0		-1365.765	1365.765
344.01367	-1.0339797	-1338.1166	-0.037548393	-0.018298626	0		-1338.1166	1338.1166
344.51367	-1.03513	-1274.7661	-0.042237639	-0.023777783	0		-1274.7661	1274.7661
345.01367	-1.0463864	-334.10678	-0.11602759	-0.13226837	0		-334.10678	334.10678
345.51367	-1.0464579	-305.14114	-0.11928774	-0.13779819	0		-305.14114	305.14114
346.01367	-1.0443836	-295.77127	-0.12013696	-0.13965935	0		-295.77127	295.77127
346.51367	-1.0453999	-289.77399	-0.12074731	-0.14059395	0		-289.77399	289.77399
347.01367	-1.0454893	-289.99011	-0.12112655	-0.14143944	0		-289.99011	289.99011
347.51367	-1.0457158	-287.88397	-0.12142643	-0.14191151	0		-287.88397	287.88397
348.01367	-1.0442495	-286.40216	-0.12171328	-0.1425299	0		-286.40216	286.40216
348.51367	-1.0457963	-284.40256	-0.1220233	-0.14293402	0		-284.40256	284.40256
349.01367	-1.0451913	-283.09915	-0.12233302	-0.14367729	0		-283.09915	283.09915
349.51367	-1.0461271	-291.13733	-0.12311153	-0.14482111	1		-291.13733	291.13733
350.01367	-1.0498941	-285.58539	-0.12465224	-0.14698952	1		-285.58539	285.58539
350.51367	-1.0508657	-285.04361	-0.12650967	-0.14947772	0		-285.04361	285.04361
351.01367	-1.0545015	-281.85318	-0.12804188	-0.1517424	0		-281.85318	281.85318
351.51367	-1.0546207	-271.83765	-0.12965374	-0.15408754	0		-271.83765	271.83765
352.01367	-1.0552943	-266.05267	-0.13114162	-0.15614122	0		-266.05267	266.05267
352.51367	-1.057601	-264.37082	-0.13274543	-0.1584807	0		-264.37082	264.37082
353.01367	-1.0609895	-258.07782	-0.1343514	-0.1608634	0		-258.07782	258.07782
353.51367	-1.0604233	-254.64386	-0.1357381	-0.16304731	0		-254.64386	254.64386
354.01367	-1.0627538	-252.85614	-0.13764031	-0.16548097	0		-252.85614	252.85614
354.51367	-1.0639101	-246.6144	-0.13927236	-0.1679498	0		-246.6144	246.6144
355.01367	-1.0640115	-240.29584	-0.14102072	-0.17057568	0		-240.29584	240.29584
355.51367	-1.0680914	-236.77136	-0.14262311	-0.17315239	0		-236.77136	236.77136
356.01367	-1.069209	-231.38155	-0.14409252	-0.17496437	0		-231.38155	231.38155
356.51367	-1.0701597	-226.75812	-0.14581233	-0.17751485	0		-226.75812	226.75812
357.01367	-1.0725439	-221.82736	-0.14745191	-0.17975569	0		-221.82736	221.82736
357.51367	-1.0726422	-215.8698	-0.1488179	-0.18197387	0		-215.8698	215.8698
358.01367	-1.0741383	-214.93996	-0.15036047	-0.18384606	0		-214.93996	214.93996
358.51367	-1.0750771	-210.32452	-0.15168041	-0.18606335	0		-210.32452	210.32452
359.01367	-1.0753989	-207.83963	-0.15326709	-0.18814772	0		-207.83963	207.83963
359.51367	-1.0795176	-205.08914	-0.15457302	-0.19009024	0		-205.08914	205.08914
360.01367	-1.0804594	-203.74162	-0.15598468	-0.19203693	0		-203.74162	203.74162
360.51367	-1.0821521	-198.7041	-0.15726022	-0.19393712	1		-198.7041	198.7041
361.01367	-1.0822803	-200.48509	-0.15849747	-0.19577384	0		-200.48509	200.48509
361.51367	-1.0843366	-195.64409	-0.16011059	-0.19816279	0		-195.64409	195.64409
362.01367	-1.0859072	-191.79312	-0.16148813	-0.19972622	0		-191.79312	191.79312
362.51367	-1.0880679	-190.2473	-0.16308337	-0.202218	0		-190.2473	190.2473
363.01367	-1.0899007	-186.98679	-0.16470253	-0.2045089	0		-186.98679	186.98679
363.51367	-1.0919511	-182.67809	-0.166234	-0.20668745	0		-182.67809	182.67809
364.01367	-1.0918885	-180.86864	-0.16760059	-0.20866096	0		-180.86864	180.86864
364.51367	-1.0932237	-177.75844	-0.16920909	-0.21106273	0		-177.75844	177.75844
365.01367	-1.0945678	-170.85797	-0.17072566	-0.21333307	0		-170.85797	170.85797
365.51367	-1.0964006	-170.75011	-0.17239422	-0.21559864	0		-170.75011	170.75011
366.01367	-1.099205	-164.02092	-0.17403595	-0.21786749	0		-164.02092	164.02092
366.51367	-1.0994077	-160.62576	-0.17552562	-0.2200672	0		-160.62576	160.62576
367.01367	-1.1008173	-159.91757	-0.1769314	-0.222148	0		-159.91757	159.91757
367.51367	-1.1021346	-157.59264	-0.17834112	-0.22409886	0		-157.59264	157.59264
368.01367	-1.1035115	-154.57721	-0.17975152	-0.22613496	0		-154.57721	154.57721
368.51367	-1.105541	-152.69057	-0.18118627	-0.22818774	0		-152.69057	152.69057
369.01367	-1.1075586	-151.7785	-0.18247001	-0.23007005	0		-151.7785	151.7785
369.51367	-1.1090964	-147.70432	-0.18375896	-0.23189276	0		-147.70432	147.70432
370.01367	-1.1094183	-146.61952	-0.18493414	-0.23362368	0		-146.61952	146.61952
370.51367	-1.1122793	-143.25348	-0.18622927	-0.23556679	0		-143.25348	143.25348
371.01367	-1.1119753	-142.04762	-0.18772222	-0.23765355	1		-142.04762	142.04762
371.51367	-1.1150002	-137.82744	-0.18915668	-0.2395311	0		-137.82744	137.82744
372.01367	-1.1169046	-137.54289	-0.19052744	-0.24150193	0		-137.54289	137.54289
372.51367	-1.1187136	-136.05951	-0.19184969	-0.24342418	0		-136.05951	136.05951
373.01367	-1.120016	-135.08946	-0.19290581	-0.24498254	0		-135.08946	135.08946
373.51367	-1.118812	-130.55173	-0.19413538	-0.24687856	0		-130.55173	130.55173
374.01367	-1.1212379	-131.78445	-0.1955118	-0.24882197	0		-131.78445	131.78445
374.51367	-1.1243522	-130.94138	-0.19686505	-0.25096297	0		-130.94138	130.94138
375.01367	-1.1254698	-126.34157	-0.19818135	-0.25261909	0		-126.34157	126.34157
375.51367	-1.1266172	-125.91836	-0.19951999	-0.25462598	0		-125.91836	125.91836
376.01367	-1.1289001	-124.11535	-0.20089932	-0.2566871	0		-124.11535	124.11535
376.51367	-1.1293411	-120.05594	-0.20217724	-0.25874794	0		-120.05594	120.05594
377.01367	-1.1321813	-118.05922	-0.20354077	-0.26048422	0		-118.05922	118.05922
377.51367	-1.13222	-115.76183	-0.2046679	-0.26229411	0		-115.76183	115.76183
378.01367	-1.1341065	-113.8953	-0.20628139	-0.26465595	0		-113.8953	113.8953
378.51367	-1.1350185	-111.7457	-0.20735897	-0.26610583	0		-111.7457	111.7457
379.01367	-1.1367053	-112.68262	-0.20862795	-0.26821256	0		-112.68262	112.68262
379.51367	-1.138857	-111.92133	-0.21007217	-0.26989847	0		-111.92133	111.92133
380.01367	-1.1408895	-109.39964	-0.21123342	-0.27184039	0		-109.39964	109.39964
380.51367	-1.1413872	-107.68692	-0.21246307	-0.27362794	0		-107.68692	107.68692
381.01367	-1.1419594	-106.00641	-0.21387562	-0.27578533	0		-106.00641	106.00641
381.51367	-1.1451125	-104.61249	-0.21508925	-0.2772969	1		-104.61249	104.61249
382.01367	-1.1458606	-101.64461	-0.21602772	-0.27907908	0		-101.64461	101.64461
382.51367	-1.1481851	-99.52005	-0.21741331	-0.28102517	0		-99.52005	99.52005
383.01367	-1.149866	-101.4846	-0.21851815	-0.28268635	0		-101.4846	101.4846
383.51367	-1.1500388	-97.549362	-0.21967612	-0.2844131	0		-97.549362	97.549362
384.01367	-1.1534512	-98.281517	-0.22101514	-0.28605044	0		-98.281517	98.281517
384.51367	-1.1530876	-97.19593	-0.22218682	-0.28779328	0		-97.19593	97.19593
385.01367	-1.1549801	-95.589897	-0.22327505	-0.28936982	0		-95.589897	95.589897
385.51367	-1.1563808	-92.760986	-0.22422217	-0.29116094	0		-92.760986	92.760986
386.01367	-1.1581779	-91.858482	-0.22560306	-0.29291987	0		-91.858482	91.858482
386.51367	-1.1590362	-91.779785	-0.22698753	-0.29503077	0		-91.779785	91.779785
387.01367	-1.1616111	-90.529182	-0.22829711	-0.2969113	0		-90.529182	90.529182
387.51367	-1.1620641	-88.440399	-0.22972696	-0.29898316	0		-88.440399	88.440399
388.01367	-1.1655331	-86.504791	-0.23109809	-0.30094326	0		-86.504791	86.504791
388.51367	-1.1638522	-85.275108	-0.23243979	-0.3027907	0		-85.275108	85.275108
389.01367	-1.1669159	-83.664047	-0.23374274	-0.30479074	0		-83.664047	83.664047
389.51367	-1.1676311	-81.988907	-0.23500852	-0.30656815	0		-81.988907	81.988907
390.01367	-1.1695445	-82.792618	-0.23620427	-0.30843139	0		-82.792618	82.792618
390.51367	-1.1734605	-80.957916	-0.23749046	-0.31020552	0		-80.957916	80.957916
391.01367	-1.1727601	-81.926132	-0.23865841	-0.3119266	0		-81.926132	81.926132
391.51367	-1.1734009	-77.28373	-0.24000958	-0.31377405	0		-77.28373	77.28373
392.01367	-1.177147	-76.026733	-0.24146415	-0.31583846	1		-76.026733	76.026733
392.51367	-1.1774451	-76.389153	-0.24269201	-0.31762481	1		-76.389153	76.389153
393.01367	-1.1790812	-75.35733	-0.24370529	-0.31914949	0		-75.35733	75.35733
393.51367	-1.1806011	-74.608162	-0.24523161	-0.32121241	0		-74.608162	74.608162
394.01367	-1.182875	-74.440994	-0.24649359	-0.32305419	0		-74.440994	74.440994
394.51367	-1.1845589	-73.13797	-0.24772219	-0.32507032	0		-73.13797	73.13797
395.01367	-1.1840433	-71.540863	-0.2488672	-0.32653272	0		-71.540863	71.540863
395.51367	-1.1867076	-70.540207	-0.2499567	-0.32807589	0		-70.540207	70.540207
396.01367	-1.1883318	-72.411583	-0.25117761	-0.32984763	0		-72.411583	72.411583
396.51367	-1.1899471	-69.132965	-0.25222951	-0.33114582	0		-69.132965	69.132965
397.01367	-1.1903614	-68.469498	-0.25322521	-0.33299774	0		-68.469498	68.469498
397.51367	-1.192537	-67.577118	-0.25483876	-0.33499479	0		-67.577118	67.577118
398.01367	-1.1926025	-64.764359	-0.25597984	-0.33674181	0		-64.764359	64.764359
398.51367	-1.1942357	-66.242958	-0.2571927	-0.33852518	0		-66.242958	66.242958
399.01367	-1.1963904	-62.49966	-0.25859043	-0.34045756	0		-62.49966	62.49966
399.51367	-1.1984169	-63.333572	-0.25964871	-0.34219235	0		-63.333572	63.333572
400.01367	-1.199609	-62.897301	-0.26095295	-0.3440395	0		-62.897301	62.897301
400.51367	-1.2009263	-61.797638	-0.26213408	-0.34556299	0		-61.797638	61.797638
401.01367	-1.2036383	-59.054054	-0.26334345	-0.34731418	0		-59.054054	59.054054
401.51367	-1.2043059	-61.52084	-0.26465222	-0.34929723	0		-61.52084	61.52084
402.01367	-1.2057215	-60.530666	-0.26611209	-0.35118014	0		-60.530666	60.530666
402.51367	-1.2071788	-60.125095	-0.26747838	-0.35299122	0		-60.125095	60.125095
403.01367	-1.210019	-58.091366	-0.2686204	-0.35478413	1		-58.091366	58.091366
403.51367	-1.2097061	-57.88353	-0.26993722	-0.35645574	0		-57.88353	57.88353
404.01367	-1.2117326	-57.107807	-0.27125612	-0.35849005	0		-57.107807	57.107807
404.51367	-1.2129188	-55.750568	-0.27243331	-0.36015183	0		-55.750568	55.750568
405.01367	-1.2153268	-54.790901	-0.27378246	-0.36214441	0		-54.790901	54.790901
405.51367	-1.2162656	-51.61837	-0.2750285	-0.36383033	0		-51.61837	51.61837
406.01367	-1.2176335	-53.524948	-0.27629778	-0.36554843	0		-53.524948	53.524948
406.51367	-1.219362	-53.733829	-0.27741686	-0.36715955	0		-53.733829	53.733829
407.01367	-1.2209922	-52.512665	-0.2786015	-0.3689158	0		-52.512665	52.512665
407.51367	-1.2223154	-55.898705	-0.27986929	-0.37080884	0		-55.898705	55.898705
408.01367	-1.2239099	-52.622845	-0.28119996	-0.37253976	0		-52.622845	52.622845
408.51367	-1.225692	-50.948902	-0.28248429	-0.37439793	0		-50.948902	50.948902
409.01367	-1.2262613	-51.036964	-0.28374895	-0.37625998	0		-51.036964	51.036964
409.51367	-1.2292653	-48.516037	-0.28526783	-0.37834406	0		-48.516037	48.516037
410.01367	-1.2304425	-50.099113	-0.28650448	-0.38025856	0		-50.099113	50.099113
410.51367	-1.2311071	-50.487873	-0.28769732	-0.38192391	0		-50.487873	50.487873
411.01367	-1.2325704	-45.961102	-0.28911993	-0.3839469	0		-45.961102	45.961102
411.51367	-1.2352645	-46.791847	-0.29055506	-0.38590282	0		-46.791847	46.791847
412.01367	-1.2366652	-47.515629	-0.29178813	-0.38786232	0		-47.515629	47.515629
412.51367	-1.2368172	-46.723446	-0.29302537	-0.3894031	0		-46.723446	46.723446
413.01367	-1.2398124	-42.704353	-0.29420018	-0.39111525	0		-42.704353	42.704353
413.51367	-1.2409389	-42.79274	-0.29570445	-0.39304972	1		-42.79274	42.79274
414.01367	-1.241219	-42.503807	-0.2970168	-0.39497018	0		-42.503807	42.503807
414.51367	-1.24318	-44.704674	-0.29852137	-0.39706409	0		-44.704674	44.704674
415.01367	-1.2448341	-42.86256	-0.29984713	-0.39908946	0		-42.86256	42.86256
415.51367	-1.2453675	-44.094498	-0.30130953	-0.40128529	0		-44.094498	44.094498
416.01367	-1.2477875	-41.824104	-0.30270815	-0.40296197	0		-41.824104	41.824104
416.51367	-1.2488365	-41.612068	-0.30384302	-0.40481865	0		-41.612068	41.612068
417.01367	-1.2512088	-39.06385	-0.30541241	-0.40691346	0		-39.06385	39.06385
417.51367	-1.2536734	-37.837036	-0.30687809	-0.40885538	0		-37.837036	37.837036
418.01367	-1.2537837	-40.680676	-0.30858144	-0.41130871	0		-40.680676	40.680676
418.51367	-1.2551814	-39.188854	-0.3104277	-0.41366637	0		-39.188854	39.188854
419.01367	-1.254949	-36.813934	-0.31198278	-0.41601747	0		-36.813934	36.813934
419.51367	-1.2575686	-34.696571	-0.3135176	-0.41805416	0		-34.696571	34.696571
420.01367	-1.2595356	-34.380314	-0.31482115	-0.42023152	0		-34.380314	34.380314
420.51367	-1.2618452	-33.423496	-0.31638518	-0.42247742	0		-33.423496	33.423496
421.01367	-1.2621582	-32.218464	-0.31828612	-0.42515486	0		-32.218464	32.218464
421.51367	-1.2628019	-32.692398	-0.32014221	-0.4278183	0		-32.692398	32.692398
422.01367	-1.2649208	-32.005775	-0.3222093	-0.43062687	0		-32.005775	32.005775
422.51367	-1.2671858	-30.965885	-0.32451466	-0.43384701	0		-30.965885	30.965885
423.01367	-1.2689918	-31.713888	-0.32725334	-0.43767333	0		-31.713888	31.713888
423.51367	-1.2705296	-30.637934	-0.33267513	-0.44510067	0		-30.637934	30.637934
424.01367	-1.2728989	-10.766642	-0.38063005	-0.51117837	1		-10.766642	10.766642
424.51367	-1.274091	-11.174638	-0.38244113	-0.51481485	0		-11.174638	11.174638
425.01367	-1.2765527	-9.4792137	-0.3837584	-0.5169946	0		-9.4792137	9.4792137
425.51367	-1.2757093	-11.111084	-0.38514733	-0.51903635	0		-11.111084	11.111084
426.01367	-1.277861	-7.9256129	-0.38646981	-0.52113831	0		-7.9256129	7.9256129
426.51367	-1.2786806	-11.884476	-0.38766533	-0.5227983	0		-11.884476	11.884476
427.01367	-1.2806952	-8.4347868	-0.38898855	-0.52488148	0		-8.4347868	8.4347868
427.51367	-1.2812763	-9.2892475	-0.39013445	-0.52659243	0		-9.2892475	9.2892475
428.01367	-1.2838423	-7.8384447	-0.39143786	-0.52828103	0		-7.8384447	7.8384447
428.51367	-1.2859285	-9.6624374	-0.39267436	-0.53003669	0		-9.6624374	9.6624374
429.01367	-1.2871176	-7.5237064	-0.39369524	-0.53151816	0		-7.5237064	7.5237064
429.51367	-1.2892693	-6.9551549	-0.39481327	-0.53321868	0		-6.9551549	6.9551549
430.01367	-1.2897789	-6.7272	-0.3959015	-0.53469747	0		-6.7272	6.7272
430.51367	-1.2899756	-8.4216738	-0.39677128	-0.53614229	0		-8.4216738	8.4216738
431.01367	-1.2939334	-9.9828291	-0.39798051	-0.53759396	0		-9.9828291	9.9828291
431.51367	-1.2941003	-7.1347075	-0.39918825	-0.53943098	0		-7.1347075	7.1347075
432.01367	-1.2938231	-9.7203302	-0.40039584	-0.54102838	0		-9.7203302	9.7203302
432.51367	-1.297763	-6.4808059	-0.40143877	-0.5426836	0		-6.4808059	6.4808059
433.01367	-1.2990236	-7.1948066	-0.40266871	-0.54448873	0		-7.1948066	7.1948066
433.51367	-1.3000935	-7.3088584	-0.40363833	-0.54579169	0		-7.3088584	7.3088584
434.01367	-1.3012707	-7.5074644	-0.40488541	-0.54747254	0		-7.5074644	7.5074644
434.51367	-1.3020039	-7.4154458	-0.40586352	-0.54867595	1		-7.4154458	7.4154458
435.01367	-1.3050348	-8.9607277	-0.40677086	-0.55024505	0		-8.9607277	8.9607277
435.51367	-1.3065517	-5.9158874	-0.4080309	-0.55204302	0		-5.9158874	5.9158874
436.01367	-1.3074309	-8.1679621	-0.40950805	-0.5539152	0		-8.1679621	8.1679621
436.51367	-1.308316	-3.784308	-0.41086853	-0.55579275	0		-3.784308	3.784308
437.01367	-1.3113618	-5.2341256	-0.41211873	-0.55739999	0		-5.2341256	5.2341256
437.51367	-1.3106138	-5.9523582	-0.41340575	-0.55943161	0		-5.9523582	5.9523582
438.01367	-1.3126016	-8.3270578	-0.41443259	-0.56087196	0		-8.3270578	8.3270578
438.51367	-1.3148427	-6.7316046	-0.41570172	-0.56255937	0		-6.7316046	6.7316046
439.01367	-1.3154358	-3.1029532	-0.41688278	-0.56427956	0		-3.1029532	3.1029532
439.51367	-1.3175517	-4.9704514	-0.41813895	-0.56597322	0		-4.9704514	4.9704514
440.01367	-1.3200194	-7.3687172	-0.41946799	-0.56779057	0		-7.3687172	7.3687172
440.51367	-1.3210714	-5.3201394	-0.42045027	-0.56919873	0		-5.3201394	5.3201394
441.01367	-1.3231546	-5.0080571	-0.42180747	-0.5712238	0		-5.0080571	5.0080571
441.51367	-1.3257444	-5.1256189	-0.42286918	-0.57251841	0		-5.1256189	5.1256189
442.01367	-1.3241619	-6.3261385	-0.42391017	-0.57421714	0		-6.3261385	6.3261385
442.51367	-1.3275146	-3.9269719	-0.42519569	-0.57593554	0		-3.9269719	3.9269719
443.01367	-1.3288826	-5.1840038	-0.42636946	-0.57742834	0		-5.1840038	5.1840038
443.51367	-1.3311386	-4.9146142	-0.42735949	-0.57902038	0		-4.9146142	4.9146142
444.01367	-1.331833	-5.7305689	-0.42839214	-0.58037221	0		-5.7305689	5.7305689
444.51367	-1.3342112	-4.8718224	-0.42962134	-0.58220655	0		-4.8718224	4.8718224
445.01367	-1.3347358	-5.5604839	-0.43106511	-0.58398664	1		-5.5604839	5.5604839
445.51367	-1.3367802	-2.3305156	-0.43223679	-0.58562875	1		-2.3305156	2.3305156
446.01367	-1.3374925	-2.9015214	-0.43316036	-0.58710396	0		-2.9015214	2.9015214
446.51367	-1.339221	-3.5972614	-0.43429598	-0.58868676	0		-3.5972614	3.5972614
447.01367	-1.3404638	-4.9311633	-0.4354772	-0.59039325	0		-4.9311633	4.9311633
447.51367	-1.3424128	-4.7552466	-0.43675348	-0.59206158	0		-4.7552466	4.7552466
448.01367	-1.3445109	-4.3382554	-0.43775305	-0.59352249	0		-4.3382554	4.3382554
448.51367	-1.3447285	-3.5981038	-0.43888479	-0.59523493	0		-3.5981038	3.5981038
449.01367	-1.3464212	-2.281985	-0.44001788	-0.59669405	0		-2.281985	2.281985
449.51367	-1.3480812	-2.5503039	-0.44119701	-0.59838951	0		-2.5503039	2.5503039
450.01367	-1.3498783	-1.6415558	-0.44244587	-0.59999734	0		-1.6415558	1.6415558
450.51367	-1.3512522	-0.38255817	-0.44350475	-0.60144097	0		-0.38255817	0.38255817
451.01367	-1.3530344	-2.2247968	-0.44481277	-0.60331315	0		-2.2247968	2.2247968
451.51367	-1.3532966	-1.0252484	-0.44581249	-0.60475796	0		-1.0252484	1.0252484
452.01367	-1.3566762	-0.91360652	-0.44724643	-0.60682893	0		-0.91360652	0.91360652
452.51367	-1.356703	-0.044739816	-0.44846237	-0.60848951	0		-0.044739816	0.044739816
453.01367	-1.3583571	-0.023847001	-0.44966981	-0.61020941	0		-0.023847001	0.023847001
453.51367	-1.3594955	0.21208122	-0.45080215	-0.61180741	0		0.21208122	-0.21208122
454.01367	-1.36154	-0.14692536	-0.45213968	-0.61371654	0		-0.14692536	0.14692536
454.51367	-1.3627946	-1.1163222	-0.45340821	-0.61554134	0		-1.1163222	1.1163222
455.01367	-1.3648331	-0.18208602	-0.45462221	-0.61715007	0		-0.18208602	0.18208602
455.51367	-1.3668418	-0.57428771	-0.45579121	-0.61872631	0		-0.57428771	0.57428771
456.01367	-1.3685644	-1.3861417	-0.4570961	-0.62051326	1		-1.3861417	1.3861417
456.51367	-1.3703644	-0.055219863	-0.45827106	-0.62231183	0		-0.055219863	0.055219863
457.01367	-1.3706446	0.38343275	-0.45954615	-0.62399328	0		0.38343275	-0.38343275
457.51367	-1.3720542	-1.3169025	-0.46059042	-0.62553048	0		-1.3169025	1.3169025
458.01367	-1.3732225	-1.6121397	-0.4617551	-0.62720448	0		-1.6121397	1.6121397
458.51367	-1.3761848	0.31121898	-0.46276733	-0.62855184	0		0.31121898	-0.31121898
459.01367	-1.3771862	0.73411202	-0.46405539	-0.63062727	0		0.73411202	-0.73411202
