Temps	Axial D?lacement	Axial Force	Axial fl?he	Axial CMOD*2	Canon
Sec	mm	N	mm	mm	unitless
287.51465	-0.86247325	-218.80315	-0.88460642	0.001608431	0
288.01465	-0.86328387	-225.18745	-0.88519698	0.001520515	0
288.51465	-0.86427331	-230.74582	-0.8858059	0.00156641	0
289.01465	-0.86504221	-238.31985	-0.88638008	0.00143826	0
289.51465	-0.86902976	-245.54427	-0.88714439	0.001397729	0
290.01465	-0.86991787	-249.20396	-0.88797677	0.00133723	0
290.51465	-0.87022185	-256.15662	-0.88875335	0.001322031	0
291.01465	-0.87227821	-259.17542	-0.88936573	0.001138449	0
291.51465	-0.8746922	-266.74078	-0.89002198	0.001372993	0
292.01465	-0.87639093	-268.76514	-0.89072883	0.001225174	0
292.51465	-0.87592006	-277.43561	-0.89123231	0.001191199	0
293.01465	-0.87748766	-281.8508	-0.89172751	0.001083314	0
293.51465	-0.87881088	-286.6011	-0.8922742	0.001027882	0
294.01465	-0.88288784	-293.4375	-0.89276272	0.0009799	0
294.51465	-0.88306069	-297.88922	-0.89327085	0.001018643	0
295.01465	-0.88407397	-307.47687	-0.89383996	0.001000464	0
295.51465	-0.88697672	-311.4469	-0.89437395	0.000925064	0
296.01465	-0.88890791	-320.00211	-0.89491367	0.000902414	0
296.51465	-0.88911653	-322.3558	-0.89540648	0.000790656	1
297.01465	-0.890553	-333.97971	-0.89592403	0.000689626	1
297.51465	-0.89268684	-337.80194	-0.89639264	0.000549555	0
298.01465	-0.89321733	-341.73312	-0.89688045	0.000596046	0
298.51465	-0.89492202	-349.25015	-0.89734656	0.000498891	0
299.01465	-0.89585185	-354.98138	-0.8976866	0.000520051	0
299.51465	-0.89790225	-358.84467	-0.89815962	0.000513494	0
300.01465	-0.90169311	-365.69479	-0.89854938	0.00049293	0
300.51465	-0.90111494	-368.90207	-0.89899492	0.000400245	0
301.01465	-0.90200305	-375.92252	-0.89934272	0.000309944	0
301.51465	-0.90520382	-382.40201	-0.89964014	0.000165701	0
302.01465	-0.90682507	-389.39059	-0.90009916	9.09E-05	0
302.51465	-0.90814233	-396.63309	-0.90055621	0.000139773	0
303.01465	-0.90882182	-401.17706	-0.90106398	0.000115931	0
303.51465	-0.90956092	-405.32968	-0.90145916	3.78E-05	0
304.01465	-0.91173649	-416.70197	-0.90199327	-7.09E-05	0
304.51465	-0.91287494	-422.37048	-0.90249616	-0.000148714	0
305.01465	-0.91460347	-426.91522	-0.90296507	-0.000224113	0
305.51465	-0.91605186	-432.9758	-0.90350157	-0.000269413	0
306.01465	-0.91811419	-436.53162	-0.90398359	-0.000294745	0
306.51465	-0.92002153	-441.06915	-0.90439743	-0.000425279	0
307.01465	-0.91940165	-447.37027	-0.90488887	-0.000316799	0
307.51465	-0.92436075	-454.7674	-0.90540367	-0.000470281	1
308.01465	-0.9237051	-460.39081	-0.90576977	-0.000526607	0
308.51465	-0.92528462	-467.30307	-0.90620118	-0.00071466	0
309.01465	-0.92766881	-475.0506	-0.90656018	-0.000692904	0
309.51465	-0.92746019	-483.07751	-0.90696311	-0.000768304	0
310.01465	-0.92940927	-488.10559	-0.90736723	-0.000830889	0
310.51465	-0.93161464	-495.30338	-0.90768909	-0.000907183	0
311.01465	-0.93151331	-505.39111	-0.90811509	-0.00105083	0
311.51465	-0.93584061	-512.10724	-0.90845633	-0.001097024	0
312.01465	-0.93488693	-516.33765	-0.90895635	-0.001312792	0
312.51465	-0.93719959	-526.71356	-0.90946561	-0.00143975	0
313.01465	-0.93990564	-530.005	-0.91001439	-0.001656413	0
313.51465	-0.94076395	-533.99542	-0.91044199	-0.001690984	0
314.01465	-0.94224215	-541.33618	-0.91080308	-0.001821518	0
314.51465	-0.94363689	-549.91156	-0.9111895	-0.00202924	0
315.01465	-0.94610453	-553.69733	-0.91153431	-0.002118647	0
315.51465	-0.94645619	-556.16632	-0.91197562	-0.002169609	0
316.01465	-0.94794631	-560.52618	-0.91236573	-0.00223279	0
316.51465	-0.95006227	-566.59784	-0.91271716	-0.002437532	0
317.01465	-0.95071793	-572.1817	-0.91297102	-0.002658963	0
317.51465	-0.95191598	-573.80048	-0.91350919	-0.002941787	0
318.01465	-0.9526372	-583.82965	-0.91394603	-0.003267527	1
318.51465	-0.95286965	-587.32239	-0.91439939	-0.003494918	0
319.01465	-0.95615983	-592.41193	-0.91509229	-0.00395596	0
319.51465	-0.95899105	-595.38623	-0.91599584	-0.004618466	0
320.01465	-0.95871091	-601.55304	-0.91677022	-0.005090833	0
320.51465	-0.96104145	-609.49908	-0.91720688	-0.005454719	0
321.01465	-0.96385479	-611.56793	-0.91776371	-0.00579536	0
321.51465	-0.96519589	-619.51605	-0.91827047	-0.006079674	0
322.01465	-0.9652555	-621.17749	-0.91868025	-0.00631094	0
322.51465	-0.96867681	-623.22687	-0.91921914	-0.006649494	0
323.01465	-0.9685874	-628.75793	-0.91973317	-0.007140636	0
323.51465	-0.96943378	-628.64343	-0.92048293	-0.007766783	0
324.01465	-0.97231865	-627.00128	-0.92202097	-0.008980036	0
324.51465	-0.97456574	-497.20752	-0.94125193	-0.021808147	0
325.01465	-0.98169446	-350.4259	-0.9701407	-0.040533245	0
325.51465	-0.98379254	-278.11261	-0.98711115	-0.05302161	0
326.01465	-0.98717809	-257.28711	-0.99362379	-0.05749017	0
326.51465	-0.9891212	-244.09985	-0.99605274	-0.059424937	0
327.01465	-0.98837614	-242.07765	-0.99718696	-0.060091615	0
327.51465	-0.98720789	-236.02525	-0.99776453	-0.060690343	0
328.01465	-0.98902583	-232.27988	-0.99816519	-0.061042309	0
328.51465	-0.98821521	-234.44846	-0.99865776	-0.061347485	1
329.01465	-0.98824501	-233.38504	-0.99880028	-0.061607659	0
329.51465	-0.9872973	-230.27682	-0.99896771	-0.061813593	0
330.01465	-0.9891212	-231.30199	-0.99925441	-0.062078536	0
330.51465	-0.98819733	-232.77177	-0.99954432	-0.06244421	0
331.01465	-0.98948479	-236.80972	-1.0002159	-0.063203573	0
331.51465	-0.99294782	-239.52032	-1.0016873	-0.064413249	0
332.01465	-0.99268556	-236.10225	-1.0041597	-0.066355169	0
332.51465	-0.99822879	-230.23021	-1.0067254	-0.068310499	0
333.01465	-1.0002792	-223.41595	-1.0093145	-0.070516169	0
333.51465	-1.0002553	-221.72755	-1.0119277	-0.072511733	0
334.01465	-1.0012507	-214.01895	-1.0148317	-0.07507205	0
334.51465	-1.0038912	-209.7816	-1.0176661	-0.077284575	0
335.01465	-1.0060787	-204.99631	-1.0201336	-0.0794065	0
335.51465	-1.0082364	-201.61974	-1.0221865	-0.081114173	0
336.01465	-1.0095119	-198.82085	-1.0237169	-0.082521737	0
336.51465	-1.0095477	-195.82768	-1.0253972	-0.083926022	0
337.01465	-1.0100663	-191.63855	-1.0273491	-0.085684955	0
337.51465	-1.0142863	-191.01653	-1.0290796	-0.087183416	0
338.01465	-1.0147274	-187.33269	-1.031098	-0.088855624	0
338.51465	-1.0158181	-186.02289	-1.0326442	-0.090287328	0
339.01465	-1.0164082	-184.16762	-1.0347378	-0.091926157	1
339.51465	-1.0174394	-182.73619	-1.0362475	-0.093307495	0
340.01465	-1.0213196	-180.35646	-1.0380687	-0.0948295	0
340.51465	-1.0211885	-176.91716	-1.0398794	-0.096485019	0
341.01465	-1.0228038	-175.75049	-1.0416341	-0.098103285	0
341.51465	-1.0238349	-174.49863	-1.0435941	-0.099612772	0
342.01465	-1.0254025	-171.50018	-1.0457063	-0.10158718	0
342.51465	-1.0288298	-168.03008	-1.0479487	-0.10325432	0
343.01465	-1.0302007	-165.30925	-1.0499212	-0.10503083	0
343.51465	-1.0307789	-159.32793	-1.0519948	-0.10692239	0
344.01465	-1.0320067	-159.96265	-1.0545533	-0.10913551	0
344.51465	-1.0338485	-154.96753	-1.056674	-0.11092603	0
345.01465	-1.036042	-151.9379	-1.0589678	-0.11303574	0
345.51465	-1.0375082	-148.81039	-1.0613471	-0.11507481	0
346.01465	-1.0376334	-146.39839	-1.0629358	-0.11659175	0
346.51465	-1.0394812	-145.6848	-1.0646908	-0.11808544	0
347.01465	-1.0395169	-145.66861	-1.0660434	-0.11939913	0
347.51465	-1.0417581	-142.11977	-1.0680791	-0.12120754	0
348.01465	-1.044029	-137.7224	-1.0695678	-0.12265593	0
348.51465	-1.0458112	-139.9493	-1.0715731	-0.12430549	0
349.01465	-1.0466397	-134.95509	-1.0731765	-0.12599379	0
349.51465	-1.0483682	-134.47398	-1.0748589	-0.12737513	1
350.01465	-1.0487795	-132.56613	-1.0767195	-0.12904584	1
350.51465	-1.0509729	-127.53591	-1.0784484	-0.13058454	0
351.01465	-1.0527909	-126.06977	-1.0801697	-0.13215601	0
351.51465	-1.0560215	-127.14951	-1.0819188	-0.13377696	0
352.01465	-1.0560513	-123.88752	-1.0836288	-0.13531655	0
352.51465	-1.057291	-121.03152	-1.0856959	-0.13729602	0
353.01465	-1.0598183	-119.58421	-1.0871887	-0.138717	0
353.51465	-1.0608912	-116.73656	-1.0888057	-0.14020026	0
354.01465	-1.0593534	-115.23806	-1.090263	-0.14143467	0
354.51465	-1.0641754	-116.08975	-1.0917251	-0.1429677	0
355.01465	-1.0652781	-110.78594	-1.0936452	-0.14432013	0
355.51465	-1.0671079	-111.08201	-1.0948386	-0.14555246	0
356.01465	-1.0675192	-111.07213	-1.0963467	-0.1469034	0
356.51465	-1.0684252	-109.73407	-1.0977267	-0.14824897	0
357.01465	-1.0710597	-108.08871	-1.0995661	-0.14981896	0
357.51465	-1.0741711	-107.40148	-1.1011823	-0.15140802	0
358.01465	-1.0748804	-105.14188	-1.1028242	-0.15283525	0
358.51465	-1.0744572	-104.22585	-1.1048769	-0.15481055	0
359.01465	-1.0760725	-99.908539	-1.1063986	-0.15637338	0
359.51465	-1.0796487	-98.457199	-1.1081264	-0.15771508	0
360.01465	-1.0803163	-95.542374	-1.1092875	-0.15883774	0
360.51465	-1.0829866	-97.931244	-1.1109017	-0.16013414	1
361.01465	-1.0816038	-95.36422	-1.1120001	-0.16134173	0
